t;x0;y0;x1;y1;x2;y2;x3;y3;x4;y4;x5;y5;
0.6;0.882;-0.47;1.76;0.00133;2.47;0.707;3.18;1.41;3.89;2.12;
0.603;0.878;-0.478;1.76;-0.0151;2.47;0.69;3.18;1.4;3.89;2.1;
0.606;0.874;-0.486;1.76;-0.0317;2.47;0.673;3.18;1.38;3.89;2.09;
0.609;0.87;-0.494;1.76;-0.0483;2.48;0.656;3.18;1.36;3.89;2.07;
0.612;0.865;-0.501;1.76;-0.065;2.48;0.638;3.18;1.35;3.89;2.05;
0.615;0.861;-0.509;1.77;-0.0818;2.48;0.621;3.18;1.33;3.89;2.04;
0.618;0.856;-0.516;1.76;-0.0987;2.48;0.604;3.18;1.31;3.89;2.02;
0.621;0.852;-0.524;1.76;-0.116;2.48;0.586;3.18;1.29;3.89;2;
0.624;0.847;-0.531;1.76;-0.133;2.48;0.568;3.19;1.28;3.89;1.98;
0.627;0.843;-0.538;1.76;-0.15;2.48;0.55;3.19;1.26;3.89;1.96;
0.63;0.838;-0.545;1.76;-0.167;2.48;0.532;3.19;1.24;3.89;1.95;
0.633;0.834;-0.552;1.76;-0.184;2.48;0.514;3.19;1.22;3.89;1.93;
0.636;0.829;-0.559;1.76;-0.201;2.48;0.496;3.19;1.2;3.89;1.91;
0.639;0.825;-0.565;1.76;-0.219;2.48;0.478;3.19;1.18;3.89;1.89;
0.642;0.82;-0.572;1.76;-0.236;2.48;0.459;3.19;1.17;3.9;1.87;
0.645;0.816;-0.578;1.76;-0.254;2.48;0.441;3.19;1.15;3.9;1.85;
0.648;0.811;-0.585;1.76;-0.271;2.48;0.422;3.19;1.13;3.9;1.84;
0.651;0.807;-0.591;1.76;-0.289;2.48;0.403;3.19;1.11;3.9;1.82;
0.654;0.802;-0.597;1.76;-0.306;2.48;0.384;3.19;1.09;3.9;1.8;
0.657;0.797;-0.603;1.76;-0.324;2.48;0.365;3.19;1.07;3.9;1.78;
0.66;0.793;-0.609;1.76;-0.342;2.48;0.346;3.19;1.05;3.9;1.76;
0.663;0.788;-0.615;1.76;-0.36;2.48;0.327;3.19;1.03;3.9;1.74;
0.666;0.784;-0.621;1.75;-0.377;2.48;0.307;3.19;1.01;3.9;1.72;
0.669;0.779;-0.627;1.75;-0.395;2.48;0.288;3.19;0.995;3.9;1.7;
0.672;0.775;-0.632;1.75;-0.413;2.48;0.268;3.19;0.975;3.9;1.68;
0.675;0.771;-0.637;1.75;-0.431;2.48;0.248;3.19;0.955;3.9;1.66;
0.678;0.766;-0.643;1.75;-0.449;2.48;0.228;3.19;0.935;3.9;1.64;
0.681;0.762;-0.648;1.75;-0.467;2.48;0.208;3.19;0.915;3.9;1.62;
0.684;0.757;-0.653;1.74;-0.485;2.48;0.188;3.19;0.895;3.9;1.6;
0.687;0.753;-0.658;1.74;-0.503;2.48;0.168;3.19;0.875;3.9;1.58;
0.69;0.749;-0.663;1.74;-0.521;2.48;0.148;3.19;0.854;3.9;1.56;
0.693;0.745;-0.667;1.74;-0.539;2.48;0.127;3.19;0.834;3.9;1.54;
0.696;0.741;-0.672;1.73;-0.558;2.48;0.107;3.19;0.813;3.9;1.52;
0.699;0.736;-0.676;1.73;-0.576;2.48;0.0859;3.19;0.792;3.9;1.5;
0.702;0.732;-0.681;1.73;-0.594;2.48;0.065;3.19;0.771;3.9;1.48;
0.705;0.728;-0.685;1.73;-0.612;2.48;0.0441;3.19;0.75;3.9;1.46;
0.708;0.724;-0.689;1.72;-0.63;2.48;0.023;3.19;0.729;3.9;1.44;
0.711;0.721;-0.693;1.72;-0.648;2.48;0.0018;3.19;0.708;3.89;1.42;
0.714;0.717;-0.697;1.72;-0.666;2.48;-0.0195;3.19;0.687;3.89;1.39;
0.717;0.713;-0.701;1.71;-0.684;2.48;-0.0409;3.19;0.665;3.89;1.37;
0.72;0.709;-0.705;1.71;-0.703;2.48;-0.0625;3.19;0.643;3.89;1.35;
0.723;0.706;-0.708;1.71;-0.721;2.48;-0.0841;3.19;0.622;3.89;1.33;
0.726;0.702;-0.712;1.7;-0.739;2.48;-0.106;3.18;0.6;3.89;1.31;
