theta0;omega0;theta1;omega1;theta2;omega2;theta3;omega3;theta4;omega4;theta5;omega5;
0.901;-2.41;1.82;-4.19;2.32;-0.739;2.36;-0.0114;2.36;1.74e-05;
0.894;-2.38;1.8;-4.23;2.32;-0.773;2.36;-0.013;2.36;1.52e-05;
0.887;-2.34;1.79;-4.26;2.32;-0.808;2.36;-0.0147;2.36;1.17e-05;
0.88;-2.31;1.78;-4.3;2.32;-0.845;2.36;-0.0165;2.36;6.7e-06;
0.873;-2.27;1.77;-4.34;2.32;-0.882;2.36;-0.0185;2.36;5.66e-08;
0.866;-2.24;1.75;-4.38;2.31;-0.92;2.36;-0.0206;2.36;-8.48e-06;
0.859;-2.2;1.74;-4.41;2.31;-0.96;2.36;-0.0228;2.36;-1.92e-05;
0.853;-2.16;1.73;-4.45;2.31;-1;2.36;-0.0252;2.36;-3.22e-05;
0.846;-2.12;1.71;-4.49;2.3;-1.04;2.36;-0.0278;2.36;-4.8e-05;
0.84;-2.09;1.7;-4.52;2.3;-1.08;2.36;-0.0306;2.36;-6.68e-05;
0.834;-2.05;1.69;-4.56;2.3;-1.13;2.36;-0.0335;2.36;-8.89e-05;
0.828;-2.01;1.67;-4.59;2.29;-1.17;2.36;-0.0367;2.36;-0.000115;
0.822;-1.97;1.66;-4.62;2.29;-1.22;2.36;-0.04;2.36;-0.000145;
0.816;-1.93;1.64;-4.66;2.29;-1.27;2.36;-0.0436;2.36;-0.000179;
0.81;-1.89;1.63;-4.69;2.28;-1.31;2.36;-0.0474;2.36;-0.000219;
0.805;-1.85;1.62;-4.72;2.28;-1.36;2.35;-0.0514;2.36;-0.000264;
0.799;-1.81;1.6;-4.75;2.27;-1.41;2.35;-0.0557;2.36;-0.000315;
0.794;-1.76;1.59;-4.78;2.27;-1.47;2.35;-0.0603;2.36;-0.000372;
0.789;-1.72;1.57;-4.81;2.27;-1.52;2.35;-0.0651;2.36;-0.000437;
0.784;-1.68;1.56;-4.84;2.26;-1.57;2.35;-0.0703;2.36;-0.00051;
0.779;-1.64;1.54;-4.87;2.26;-1.63;2.35;-0.0757;2.36;-0.000592;
0.774;-1.59;1.53;-4.9;2.25;-1.69;2.35;-0.0815;2.36;-0.000683;
0.769;-1.55;1.51;-4.92;2.25;-1.74;2.35;-0.0876;2.36;-0.000785;
0.764;-1.51;1.5;-4.95;2.24;-1.8;2.35;-0.0941;2.36;-0.000898;
0.76;-1.46;1.48;-4.98;2.24;-1.86;2.35;-0.101;2.36;-0.00102;
0.756;-1.42;1.47;-5;2.23;-1.93;2.35;-0.108;2.36;-0.00116;
0.751;-1.38;1.45;-5.02;2.22;-1.99;2.35;-0.116;2.36;-0.00132;
0.747;-1.33;1.44;-5.05;2.22;-2.05;2.35;-0.124;2.36;-0.00149;
0.743;-1.29;1.42;-5.07;2.21;-2.12;2.35;-0.133;2.36;-0.00167;
0.74;-1.24;1.41;-5.09;2.2;-2.19;2.35;-0.142;2.36;-0.00188;
0.736;-1.2;1.39;-5.11;2.2;-2.26;2.35;-0.151;2.36;-0.00211;
0.732;-1.15;1.38;-5.13;2.19;-2.33;2.35;-0.161;2.36;-0.00236;
0.729;-1.11;1.36;-5.15;2.18;-2.4;2.35;-0.172;2.36;-0.00263;
0.726;-1.06;1.35;-5.17;2.18;-2.47;2.35;-0.183;2.36;-0.00293;
0.723;-1.02;1.33;-5.18;2.17;-2.54;2.35;-0.195;2.36;-0.00326;
0.72;-0.976;1.32;-5.2;2.16;-2.62;2.35;-0.208;2.36;-0.00362;
0.717;-0.932;1.3;-5.21;2.15;-2.69;2.35;-0.221;2.36;-0.00401;
0.714;-0.888;1.29;-5.22;2.15;-2.77;2.35;-0.235;2.36;-0.00444;
0.711;-0.845;1.27;-5.23;2.14;-2.85;2.35;-0.249;2.36;-0.00491;
0.709;-0.802;1.25;-5.24;2.13;-2.93;2.35;-0.265;2.36;-0.00543;
0.707;-0.76;1.24;-5.25;2.12;-3.01;2.34;-0.281;2.36;-0.00598;
0.704;-0.718;1.22;-5.25;2.11;-3.1;2.34;-0.298;2.36;-0.00659;
0.702;-0.676;1.21;-5.26;2.1;-3.18;2.34;-0.316;2.36;-0.00726;
0.7;-0.636;1.19;-5.26;2.09;-3.26;2.34;-0.335;2.36;-0.00798;
0.699;-0.596;1.18;-5.26;2.08;-3.35;2.34;-0.356;2.36;-0.00876;
0.697;-0.557;1.16;-5.25;2.07;-3.44;2.34;-0.377;2.36;-0.00961;
0.695;-0.518;1.14;-5.25;2.06;-3.53;2.34;-0.399;2.36;-0.0105;
0.694;-0.481;1.13;-5.24;2.05;-3.62;2.34;-0.422;2.36;-0.0115;
0.692;-0.445;1.11;-5.23;2.04;-3.71;2.34;-0.447;2.36;-0.0126;
0.691;-0.409;1.1;-5.22;2.03;-3.8;2.33;-0.472;2.36;-0.0138;
